frame,track_id,class,confidence,x1,y1,x2,y2,speed,unit,violation
94,21,car,0.725,735,132,757,147,20.5,px/s,
94,24,car,0.717,501,149,533,174,57.2,px/s,
94,37,car,0.706,773,142,800,163,36.4,px/s,
94,38,truck,0.698,191,223,302,324,313.3,px/s,
94,22,car,0.676,739,119,755,131,14.5,px/s,
94,26,car,0.650,668,116,689,134,17.0,px/s,
94,34,car,0.617,656,91,670,101,12.0,px/s,
94,27,car,0.499,613,98,627,109,14.5,px/s,
94,29,car,0.445,737,100,754,116,0.0,px/s,
95,25,car,0.801,226,190,291,229,249.0,px/s,
95,31,car,0.794,744,151,773,173,33.9,px/s,
95,19,car,0.786,653,178,697,212,60.7,px/s,
95,23,car,0.758,379,152,418,176,111.2,px/s,
95,21,car,0.737,735,131,756,147,26.5,px/s,
95,38,truck,0.720,181,226,295,328,315.7,px/s,
95,24,car,0.719,499,150,531,175,70.6,px/s,
95,37,car,0.667,774,142,800,163,42.4,px/s,
95,22,car,0.666,738,120,755,130,23.0,px/s,
95,26,car,0.659,669,116,689,133,25.5,px/s,
95,34,car,0.590,655,91,669,101,18.0,px/s,
95,27,car,0.520,612,98,626,109,20.5,px/s,
95,29,car,0.444,737,100,754,116,0.0,px/s,
96,25,car,0.807,226,190,291,229,197.7,px/s,
96,31,car,0.795,744,151,773,173,25.4,px/s,
96,19,car,0.791,653,178,697,212,47.3,px/s,
96,23,car,0.752,379,152,418,176,86.5,px/s,
96,21,car,0.735,735,131,756,147,20.5,px/s,
96,24,car,0.717,499,150,531,175,53.7,px/s,
96,38,truck,0.711,181,227,295,328,268.9,px/s,
96,22,car,0.666,739,119,755,130,29.0,px/s,
96,37,car,0.666,774,142,800,163,36.4,px/s,
96,26,car,0.661,669,116,689,133,25.5,px/s,
96,34,car,0.590,655,91,669,101,18.0,px/s,
96,27,car,0.508,612,98,626,109,20.5,px/s,
96,29,car,0.447,737,100,754,116,0.0,px/s,
97,25,car,0.832,217,192,283,232,203.3,px/s,
97,19,car,0.810,655,178,697,211,47.3,px/s,
97,31,car,0.801,744,151,772,173,19.4,px/s,
97,38,truck,0.795,171,230,287,333,228.6,px/s,
97,23,car,0.777,376,153,415,177,86.5,px/s,
97,24,car,0.762,495,151,529,176,59.2,px/s,
97,21,car,0.725,735,131,756,146,26.5,px/s,
97,26,car,0.705,670,117,689,133,17.0,px/s,
97,37,car,0.614,774,141,798,162,31.5,px/s,
97,22,car,0.609,738,120,755,130,29.0,px/s,
97,27,car,0.573,612,99,625,109,20.5,px/s,
97,34,car,0.549,654,91,669,101,18.0,px/s,
97,29,car,0.502,737,100,754,116,0.0,px/s,
98,31,car,0.810,743,151,772,172,21.9,px/s,
98,25,car,0.804,208,193,275,234,209.1,px/s,
98,23,car,0.775,371,154,412,179,88.5,px/s,
98,19,car,0.762,656,177,697,209,45.9,px/s,
98,24,car,0.747,493,152,527,177,59.2,px/s,
98,38,truck,0.744,161,233,280,339,236.9,px/s,
98,26,car,0.734,670,117,690,133,23.0,px/s,
98,22,car,0.656,738,119,755,130,29.0,px/s,
98,21,car,0.646,735,131,755,145,24.0,px/s,
98,34,car,0.602,654,91,668,101,12.0,px/s,
98,27,car,0.585,611,99,624,110,20.5,px/s,
98,37,car,0.548,773,140,798,161,31.5,px/s,
98,29,car,0.327,737,100,754,115,6.0,px/s,
99,25,car,0.822,199,195,267,237,209.1,px/s,
