frame,track_id,class,confidence,x1,y1,x2,y2,speed_mph,violation
350,34,car,0.803,398,148,435,172,,
350,53,car,0.799,751,140,775,160,,
350,39,car,0.758,531,136,560,159,,
350,45,car,0.706,579,139,607,159,,
350,48,car,0.689,509,123,533,138,,
350,52,car,0.688,554,110,576,123,,
350,58,car,0.670,591,118,615,133,,
350,46,car,0.536,598,106,615,117,,
350,41,car,0.512,742,113,758,125,,
350,57,car,0.390,731,95,743,105,,
350,31,car,0.332,745,96,760,106,,
350,42,car,0.288,711,119,731,134,,
351,27,car,0.856,121,217,194,256,,
351,39,car,0.789,529,137,559,160,,
351,34,car,0.782,394,149,432,173,,
351,53,car,0.782,751,140,775,159,,
351,48,car,0.678,508,123,533,139,,
351,52,car,0.667,553,110,575,124,,
351,45,car,0.666,577,139,606,160,,
351,58,car,0.655,591,118,614,133,,
351,41,car,0.511,742,112,758,124,,
351,46,car,0.451,597,108,615,118,,
351,57,car,0.423,730,95,744,105,,
351,56,car,0.328,629,96,644,105,,
351,31,car,0.321,746,96,760,106,,
352,27,car,0.844,118,219,186,256,,
352,34,car,0.806,391,149,429,174,,
352,39,car,0.795,528,137,558,161,,
352,53,car,0.768,751,139,775,159,,
352,45,car,0.724,575,141,604,161,,
352,48,car,0.692,507,123,532,140,,
352,58,car,0.665,591,118,613,134,,
352,52,car,0.643,552,110,573,124,,
352,41,car,0.513,742,112,757,124,,
352,46,car,0.507,596,106,614,118,,
352,56,car,0.439,628,95,644,105,,
352,57,car,0.357,730,95,745,104,,
352,31,car,0.314,746,96,760,106,,
353,27,car,0.846,103,221,177,262,,
353,34,car,0.798,388,150,426,174,,
353,39,car,0.778,526,138,557,162,,
353,45,car,0.773,574,141,604,162,,
353,53,car,0.757,750,139,774,158,,
353,48,car,0.694,506,123,531,140,,
353,58,car,0.614,590,118,612,135,,
353,52,car,0.569,551,110,572,124,,
353,41,car,0.524,742,112,757,124,,
353,46,car,0.519,596,107,614,118,,
353,56,car,0.428,628,95,643,105,,
353,57,car,0.346,730,95,745,104,,
353,31,car,0.316,747,96,761,105,,
354,27,car,0.846,103,221,177,262,,
354,34,car,0.798,388,150,426,174,,
354,39,car,0.777,526,138,557,162,,
354,45,car,0.772,574,141,604,162,,
354,53,car,0.759,750,139,774,158,,
354,48,car,0.697,506,123,531,140,,
354,58,car,0.611,590,118,612,135,,
354,52,car,0.570,551,110,572,124,,
354,41,car,0.527,742,112,757,124,,
354,46,car,0.519,596,107,614,118,,
354,56,car,0.431,628,95,643,105,,
354,57,car,0.349,730,95,745,104,,
354,31,car,0.325,747,96,761,105,,
355,27,car,0.850,92,223,168,266,,
355,34,car,0.810,384,151,424,175,,
355,39,car,0.805,524,139,555,163,,
355,45,car,0.799,573,142,602,163,,
355,53,car,0.757,750,138,774,157,,
355,48,car,0.652,505,123,531,140,,
355,41,car,0.583,742,112,757,124,,
355,52,car,0.543,549,111,571,126,,
355,56,car,0.503,626,95,642,106,,
355,58,car,0.483,588,118,612,135,,
355,46,car,0.448,595,107,613,118,,
355,31,car,0.328,747,96,761,106,,
355,57,car,0.311,732,95,745,104,,
356,27,car,0.852,82,225,159,269,,
356,34,car,0.788,381,151,420,176,,
356,39,car,0.783,522,140,554,164,,
356,45,car,0.775,571,143,601,164,,
356,53,car,0.762,749,138,773,156,,
356,48,car,0.688,503,124,527,141,,
356,52,car,0.680,548,111,570,126,,
356,41,car,0.603,742,112,757,124,,
356,58,car,0.602,587,119,611,136,,
356,46,car,0.494,594,108,612,118,,
356,56,car,0.460,626,95,641,107,,
356,57,car,0.362,732,95,745,104,,
356,31,car,0.341,748,96,761,106,,
357,27,car,0.849,72,227,150,269,,
357,34,car,0.793,378,152,418,176,,
357,53,car,0.781,749,138,773,156,,
357,39,car,0.740,520,140,552,164,,
357,45,car,0.731,570,144,599,164,,
357,58,car,0.677,586,120,610,136,,
357,52,car,0.675,547,112,568,126,,
357,48,car,0.674,503,124,527,141,,
357,41,car,0.670,742,111,757,124,,
357,46,car,0.624,593,108,611,119,,
357,56,car,0.547,625,96,641,107,,
357,57,car,0.369,734,95,746,104,,
357,31,car,0.335,748,96,761,105,,
358,27,car,0.781,62,229,140,273,,
358,34,car,0.781,376,153,414,177,,
358,53,car,0.779,749,137,772,156,,
358,39,car,0.739,519,140,550,165,,
358,45,car,0.724,568,144,598,165,,
358,41,car,0.668,742,111,757,123,,
358,52,car,0.665,546,112,567,127,,
358,46,car,0.632,592,107,611,120,,
358,48,car,0.609,502,125,525,141,,
358,58,car,0.590,586,120,609,136,,
358,56,car,0.502,624,95,641,107,,
358,57,car,0.337,734,94,747,104,,
358,31,car,0.262,749,96,761,105,,
359,27,car,0.818,50,232,130,274,,
359,34,car,0.784,372,153,412,178,,
359,53,car,0.780,749,137,771,155,,
359,45,car,0.755,567,145,597,166,,
359,39,car,0.731,516,141,548,166,,
359,41,car,0.674,742,111,757,123,,
359,48,car,0.673,501,125,523,142,,
359,52,car,0.603,544,112,566,128,,
359,46,car,0.585,591,107,610,120,,
359,56,car,0.472,623,96,640,107,,
359,58,car,0.407,585,120,608,137,,
359,57,car,0.326,735,94,747,104,,
359,31,car,0.251,748,96,761,105,,
360,27,car,0.817,50,232,130,274,,
360,34,car,0.784,372,153,412,178,,
360,53,car,0.782,749,137,771,155,,
360,45,car,0.754,567,145,597,166,,
360,39,car,0.728,516,141,548,166,,
360,41,car,0.673,742,111,757,123,,
360,48,car,0.672,501,125,523,142,,
360,52,car,0.605,544,112,566,128,,
360,46,car,0.556,591,107,610,120,,
360,56,car,0.487,623,96,640,107,,
360,58,car,0.392,585,120,608,137,,
360,57,car,0.332,735,94,747,104,,
360,31,car,0.258,748,96,761,105,,
361,27,car,0.858,39,234,113,277,,
361,53,car,0.805,748,137,771,155,,
361,45,car,0.771,565,145,596,167,,
361,34,car,0.764,368,154,409,179,,
361,39,car,0.730,515,142,547,167,,
361,58,car,0.692,583,121,607,137,,
361,41,car,0.659,742,111,757,123,,
361,48,car,0.646,498,126,522,142,,
361,46,car,0.634,590,107,610,121,,
361,52,car,0.629,543,113,565,127,,
361,56,car,0.467,623,96,639,107,,
361,57,car,0.379,735,94,748,103,,
361,31,car,0.269,749,96,762,105,,
362,27,car,0.869,27,236,111,282,,
362,53,car,0.816,749,136,771,154,,
362,34,car,0.783,364,155,406,181,,
362,39,car,0.739,513,143,545,167,,
362,45,car,0.711,563,145,594,168,,
362,52,car,0.667,541,113,564,128,,
362,41,car,0.653,742,111,757,122,,
362,48,car,0.628,497,126,520,143,,
362,58,car,0.621,583,121,606,137,,
362,46,car,0.601,590,107,609,121,,
362,56,car,0.487,621,96,637,107,,
362,57,car,0.275,735,95,749,103,,
363,27,car,0.865,15,238,100,284,,
363,53,car,0.805,748,135,771,153,,
363,34,car,0.788,361,155,403,182,,
363,39,car,0.751,511,143,544,168,,
363,45,car,0.721,561,146,593,169,,
363,52,car,0.681,540,112,562,128,,
363,48,car,0.655,495,126,519,143,,
363,41,car,0.623,742,110,757,122,,
363,58,car,0.523,582,122,606,138,,
363,46,car,0.511,589,107,609,122,,
363,56,car,0.490,620,97,637,107,,
363,57,car,0.308,736,94,749,104,,
363,31,car,0.271,750,96,764,105,,
364,53,car,0.803,747,134,771,153,,
364,39,car,0.786,509,144,542,169,,
364,34,car,0.747,359,156,399,182,,
364,45,car,0.718,559,147,591,170,,
364,48,car,0.685,494,126,518,143,,
364,52,car,0.676,539,113,562,128,,
364,41,car,0.603,742,110,757,122,,
364,58,car,0.596,581,122,605,139,,
364,46,car,0.566,589,108,608,122,,
364,56,car,0.481,619,98,636,107,,
364,59,car,0.338,667,90,681,99,,
365,39,car,0.784,507,144,540,170,,
365,53,car,0.784,747,134,770,152,,
365,34,car,0.773,354,157,396,184,,
365,45,car,0.697,555,148,590,171,,
365,48,car,0.690,492,127,516,144,,
365,52,car,0.644,538,113,560,128,,
365,58,car,0.592,580,122,605,140,,
365,41,car,0.591,742,110,757,121,,
365,46,car,0.590,588,107,608,122,,
365,56,car,0.437,619,97,635,107,,
365,31,car,0.365,751,95,766,105,,
366,39,car,0.786,507,144,540,170,,
366,53,car,0.785,747,134,770,152,,
366,34,car,0.776,354,157,396,184,,
366,45,car,0.701,555,148,590,171,,
366,48,car,0.688,492,127,516,144,,
366,52,car,0.639,538,113,560,128,,
366,41,car,0.597,742,110,757,121,,
366,46,car,0.563,588,107,607,122,,
366,58,car,0.554,581,122,605,140,,
366,59,car,0.453,665,90,680,99,,
366,56,car,0.431,619,98,635,107,,
366,31,car,0.368,751,95,765,105,,
367,39,car,0.804,504,144,539,171,,
367,53,car,0.786,747,134,770,152,,
367,34,car,0.781,350,157,393,184,,
367,45,car,0.703,554,149,589,172,,
367,52,car,0.699,535,113,559,128,,
367,48,car,0.684,491,127,515,144,,
367,58,car,0.609,579,122,604,140,,
367,41,car,0.594,742,110,756,121,,
367,46,car,0.490,587,108,608,122,,
367,59,car,0.474,665,90,679,100,,
367,56,car,0.428,618,98,634,107,,
367,31,car,0.383,751,96,765,105,,
367,57,car,0.265,738,94,751,104,,
368,39,car,0.827,503,145,537,172,,
368,45,car,0.795,553,150,586,173,,
368,53,car,0.783,747,134,769,151,,
368,34,car,0.770,346,158,389,185,,
368,58,car,0.722,578,123,603,140,,
368,48,car,0.711,490,127,514,145,,
368,52,car,0.709,535,113,558,128,,
368,41,car,0.651,742,109,756,121,,
368,46,car,0.540,586,108,606,123,,
368,56,car,0.401,617,98,632,108,,
368,31,car,0.286,751,95,766,104,,
369,39,car,0.795,501,146,535,173,,
369,34,car,0.781,343,159,386,185,,
369,53,car,0.775,746,133,769,151,,
369,48,car,0.732,488,128,512,145,,
369,45,car,0.707,552,151,584,174,,
369,52,car,0.705,534,114,557,129,,
369,58,car,0.685,578,123,602,140,,
369,41,car,0.619,741,109,756,121,,
369,46,car,0.531,585,110,606,123,,
369,56,car,0.467,616,98,632,108,,
369,31,car,0.363,751,95,765,104,,
370,39,car,0.799,498,147,533,173,,
370,34,car,0.792,338,160,383,186,,
370,53,car,0.780,746,132,768,150,,
370,52,car,0.726,534,114,556,129,,
370,45,car,0.725,550,152,583,175,,
370,48,car,0.700,486,128,511,145,,
370,58,car,0.691,577,124,600,141,,
370,41,car,0.610,741,109,756,120,,
370,46,car,0.582,584,110,605,124,,
370,56,car,0.458,615,98,631,108,,
370,31,car,0.252,751,95,766,104,,
371,34,car,0.820,334,161,379,188,,
371,53,car,0.775,746,132,768,149,,
371,45,car,0.768,549,152,581,176,,
371,39,car,0.763,495,147,532,175,,
371,52,car,0.730,533,115,555,130,,
371,58,car,0.726,575,123,600,141,,
371,48,car,0.696,485,129,509,147,,
371,41,car,0.659,741,108,756,120,,
371,46,car,0.541,583,110,604,124,,
371,56,car,0.476,615,98,630,109,,
372,34,car,0.821,334,161,378,188,,
372,53,car,0.772,746,132,768,149,,
372,39,car,0.768,495,147,532,175,,
372,45,car,0.767,548,152,581,176,,
372,52,car,0.728,533,115,555,130,,
372,58,car,0.721,575,123,600,141,,
372,48,car,0.690,485,129,509,147,,
372,41,car,0.644,741,108,756,120,,
372,46,car,0.527,583,110,604,124,,
372,56,car,0.474,615,98,630,109,,
373,39,car,0.821,493,148,530,176,,
373,34,car,0.805,329,162,375,190,,
373,53,car,0.786,746,132,768,149,,
373,45,car,0.762,546,153,580,178,,
373,58,car,0.716,575,124,599,142,,
373,48,car,0.710,483,129,508,147,,
373,52,car,0.681,531,115,554,130,,
373,41,car,0.647,741,108,756,120,,
373,46,car,0.522,582,110,603,124,,
373,56,car,0.393,614,100,630,108,,
374,39,car,0.798,491,148,528,176,,
374,34,car,0.789,326,162,372,190,,
374,53,car,0.783,746,131,768,149,,
374,45,car,0.732,544,153,579,179,,
374,48,car,0.709,481,129,506,148,,
374,58,car,0.679,573,125,598,142,,
374,41,car,0.672,741,108,756,119,,
374,52,car,0.664,530,116,552,131,,
374,46,car,0.562,582,111,602,124,,
374,56,car,0.477,613,100,629,109,,
374,31,car,0.260,753,95,768,104,,
375,34,car,0.813,322,163,367,191,,
375,39,car,0.800,489,149,526,178,,
375,53,car,0.779,745,131,767,148,,
375,45,car,0.772,542,155,576,180,,
375,48,car,0.724,479,130,505,147,,
375,52,car,0.718,528,116,551,131,,
375,58,car,0.681,573,125,597,142,,
375,41,car,0.666,741,108,756,119,,
375,46,car,0.633,581,110,602,124,,
375,56,car,0.438,612,100,628,109,,
375,31,car,0.342,754,95,767,104,,
376,34,car,0.836,316,163,364,193,,
376,39,car,0.793,488,150,524,179,,
376,45,car,0.784,540,156,575,180,,
376,53,car,0.781,745,131,767,148,,
376,52,car,0.752,527,116,550,132,,
376,48,car,0.711,477,130,503,148,,
376,41,car,0.676,741,108,756,119,,
376,58,car,0.654,572,126,595,143,,
376,46,car,0.632,581,110,600,124,,
376,56,car,0.460,612,101,627,109,,
376,31,car,0.341,755,95,768,103,,
376,59,car,0.305,659,91,674,100,,
377,39,car,0.833,485,151,522,180,,
377,34,car,0.797,313,165,360,194,,
377,48,car,0.789,475,130,502,149,,
377,53,car,0.771,745,130,767,148,,
377,45,car,0.752,538,157,572,182,,
377,52,car,0.748,526,117,549,132,,
377,58,car,0.715,571,126,595,143,,
377,41,car,0.672,741,108,755,119,,
377,46,car,0.614,580,112,600,125,,
377,31,car,0.471,755,94,768,103,,
377,56,car,0.426,611,101,627,110,,
377,59,car,0.377,657,91,672,100,,
378,39,car,0.833,485,151,522,180,,
378,34,car,0.796,313,165,360,194,,
378,48,car,0.791,475,130,502,149,,
378,53,car,0.770,745,130,767,148,,
378,45,car,0.758,538,157,572,182,,
378,52,car,0.746,526,117,549,132,,
378,58,car,0.728,571,126,595,143,,
378,41,car,0.669,741,108,755,119,,
378,46,car,0.628,580,112,600,125,,
378,31,car,0.460,755,94,768,103,,
378,56,car,0.421,611,101,627,110,,
378,59,car,0.384,657,91,672,100,,
379,48,car,0.829,474,131,501,150,,
379,34,car,0.825,308,165,356,195,,
379,39,car,0.823,483,151,520,180,,
379,53,car,0.772,745,130,767,148,,
379,45,car,0.754,535,158,571,183,,
379,52,car,0.715,524,117,548,132,,
379,58,car,0.678,569,126,595,144,,
379,41,car,0.668,741,107,755,119,,
379,46,car,0.638,579,112,599,125,,
379,31,car,0.498,756,94,770,104,,
379,59,car,0.447,656,91,671,100,,
379,56,car,0.409,610,101,626,110,,
379,57,car,0.379,743,93,756,101,,
380,39,car,0.825,480,152,518,182,,
380,34,car,0.793,303,167,352,196,,
380,48,car,0.790,473,131,498,150,,
380,52,car,0.750,523,117,546,132,,
380,58,car,0.746,568,126,594,144,,
380,53,car,0.745,745,129,766,147,,
380,45,car,0.744,534,160,569,184,,
380,46,car,0.694,578,111,598,126,,
380,41,car,0.655,742,107,755,119,,
380,31,car,0.530,756,94,771,104,,
380,56,car,0.452,609,100,625,110,,
380,59,car,0.417,656,91,670,100,,
380,57,car,0.376,744,92,756,101,,
381,39,car,0.820,479,152,516,183,,
381,48,car,0.794,470,132,497,150,,
381,58,car,0.776,566,126,593,145,,
381,34,car,0.769,298,167,348,197,,
381,53,car,0.757,744,129,766,146,,
381,52,car,0.733,523,117,545,133,,
381,45,car,0.733,531,160,566,186,,
381,41,car,0.690,741,107,755,118,,
381,46,car,0.639,577,111,598,126,,
381,31,car,0.514,757,94,771,104,,
381,56,car,0.480,608,101,624,110,,
381,59,car,0.442,655,91,669,101,,
381,57,car,0.288,746,92,757,101,,
382,34,car,0.827,294,169,344,198,,
382,39,car,0.775,475,153,514,184,,
382,53,car,0.757,745,128,765,145,,
382,58,car,0.740,566,127,592,146,,
382,48,car,0.732,470,133,495,150,,
382,45,car,0.707,528,161,565,187,,
382,52,car,0.702,520,118,544,134,,
382,41,car,0.655,741,107,755,118,,
382,46,car,0.620,576,111,597,126,,
382,56,car,0.542,607,101,623,111,,
382,31,car,0.421,757,94,771,104,,
382,59,car,0.328,655,91,669,101,,
383,34,car,0.796,289,169,340,199,,
383,39,car,0.770,473,153,511,185,,
383,53,car,0.766,745,129,765,145,,
383,48,car,0.731,465,134,493,151,,
383,45,car,0.719,527,161,563,188,,
383,58,car,0.694,565,127,591,146,,
383,46,car,0.693,575,112,596,127,,
383,41,car,0.651,741,107,755,118,,
383,56,car,0.575,606,100,623,111,,
383,52,car,0.574,519,118,542,134,,
383,31,car,0.460,758,94,771,103,,
383,59,car,0.319,654,91,668,101,,
384,34,car,0.796,289,169,340,199,,
384,39,car,0.770,473,153,511,185,,
384,53,car,0.766,745,129,765,145,,
384,48,car,0.731,465,134,493,151,,
384,45,car,0.719,527,161,563,188,,
384,58,car,0.693,565,127,591,146,,
384,46,car,0.693,575,112,596,127,,
384,41,car,0.651,741,107,755,118,,
384,56,car,0.574,606,100,623,111,,
384,52,car,0.574,519,118,542,134,,
384,31,car,0.460,758,94,771,103,,
384,59,car,0.318,654,91,668,101,,
385,34,car,0.808,283,170,335,201,,
385,39,car,0.807,470,155,510,186,,
385,45,car,0.779,524,162,562,190,,
385,53,car,0.770,744,129,765,144,,
385,58,car,0.718,564,128,591,148,,
385,46,car,0.703,575,113,595,127,,
385,48,car,0.670,465,134,492,151,,
385,41,car,0.639,741,107,755,118,,
385,56,car,0.606,605,100,622,111,,
385,52,car,0.604,518,120,542,135,,
385,59,car,0.462,652,91,667,101,,
385,31,car,0.430,758,94,772,103,,
386,34,car,0.836,280,171,331,202,,
386,53,car,0.795,744,128,764,144,,
386,45,car,0.774,521,164,559,192,,
386,58,car,0.770,563,128,589,148,,
386,39,car,0.761,467,155,508,187,,
386,48,car,0.715,461,134,490,152,,
386,52,car,0.689,517,120,540,135,,
386,41,car,0.633,741,107,755,118,,
386,46,car,0.624,574,114,595,128,,
386,56,car,0.563,604,100,621,111,,
386,59,car,0.496,652,91,667,101,,
386,31,car,0.376,759,94,772,103,,
387,34,car,0.829,272,172,326,203,3.5,
387,39,car,0.821,464,158,506,189,,
387,45,car,0.804,519,165,557,193,,
387,53,car,0.791,743,128,764,144,,
387,58,car,0.771,561,129,588,148,,
387,48,car,0.743,460,135,488,153,,
387,52,car,0.715,516,119,539,135,,
387,41,car,0.641,741,106,755,117,,
387,46,car,0.590,573,114,594,128,,
387,56,car,0.583,603,101,620,112,,
387,59,car,0.501,652,91,666,101,,
387,31,car,0.385,759,94,772,103,,
388,34,car,0.829,269,173,322,204,,
388,60,car,0.827,779,179,819,211,,
388,39,car,0.796,462,158,503,190,,
388,53,car,0.785,743,127,764,143,,
388,45,car,0.754,516,166,554,195,,
388,58,car,0.731,560,129,587,149,,
388,52,car,0.712,515,119,538,136,,
388,48,car,0.704,458,136,487,153,,
388,46,car,0.606,572,114,594,129,,
388,41,car,0.606,741,107,755,117,,
388,56,car,0.584,602,101,619,112,,
388,59,car,0.537,651,92,666,101,,
388,31,car,0.434,760,94,773,103,,
389,34,car,0.835,263,175,317,205,,
389,60,car,0.826,777,177,817,210,,
389,39,car,0.776,458,160,501,191,,
389,48,car,0.765,455,137,484,155,,
389,45,car,0.762,513,168,552,196,,
389,53,car,0.744,743,127,764,143,,
389,58,car,0.735,559,129,586,149,,
389,52,car,0.720,513,120,537,136,,
389,46,car,0.706,571,114,592,129,,
389,56,car,0.584,601,102,618,112,,
389,41,car,0.579,741,106,755,117,,
389,31,car,0.383,760,94,772,102,,
389,59,car,0.367,650,92,665,101,,
390,34,car,0.836,263,175,317,205,,
390,60,car,0.826,777,177,817,210,,
390,39,car,0.777,458,160,501,191,,
390,48,car,0.764,455,137,484,155,,
390,45,car,0.763,513,168,552,196,,
390,53,car,0.742,743,127,764,143,,
390,58,car,0.734,559,129,586,149,,
390,52,car,0.721,513,120,537,136,,
390,46,car,0.705,571,114,592,129,,
390,56,car,0.579,601,102,618,112,,
390,41,car,0.574,741,106,755,117,,
390,31,car,0.388,760,94,773,102,,
390,59,car,0.365,650,92,665,101,,
391,39,car,0.842,455,160,498,193,,
391,60,car,0.833,776,176,816,208,,
391,34,car,0.830,257,176,312,207,,
391,48,car,0.770,453,137,482,156,,
391,45,car,0.757,511,169,550,197,,
391,58,car,0.747,557,130,585,150,,
391,53,car,0.740,743,127,763,142,,
391,52,car,0.736,511,120,536,137,,
391,46,car,0.658,569,115,593,130,,
391,56,car,0.589,600,101,618,112,,
391,41,car,0.551,741,107,755,117,,
391,59,car,0.466,650,92,664,101,,
391,31,car,0.363,760,94,772,102,,
392,34,car,0.854,251,177,307,209,,
392,39,car,0.821,452,161,495,194,,
392,48,car,0.806,451,137,481,156,,
392,60,car,0.788,775,176,815,207,,
392,45,car,0.760,508,171,547,199,,
392,53,car,0.742,743,126,763,142,,
392,52,car,0.742,510,120,535,137,,
392,58,car,0.719,557,130,584,150,,
392,46,car,0.628,569,115,592,130,,
392,56,car,0.624,600,101,617,112,,
392,41,car,0.550,741,106,755,116,,
392,59,car,0.403,648,92,663,101,,
392,31,car,0.314,761,94,773,101,,
393,34,car,0.830,246,178,302,209,,
393,60,car,0.819,775,174,813,206,,
393,48,car,0.777,449,137,479,156,,
393,39,car,0.770,450,160,493,196,,
393,53,car,0.756,743,126,763,142,,
393,58,car,0.747,556,130,582,151,,
393,45,car,0.744,504,172,545,201,,
393,52,car,0.744,509,120,533,137,,
393,56,car,0.672,599,101,616,113,,
393,46,car,0.638,568,116,591,131,,
393,41,car,0.529,741,106,755,116,,
393,59,car,0.491,647,92,662,102,,
393,31,car,0.251,762,94,773,101,,
394,34,car,0.838,239,179,297,211,,
394,39,car,0.831,447,161,491,197,,
394,60,car,0.815,774,174,812,204,,
394,45,car,0.793,502,173,543,203,,
394,58,car,0.790,555,131,581,151,,
394,48,car,0.773,448,137,477,157,,
394,52,car,0.773,507,121,532,138,,
394,53,car,0.751,743,125,762,141,,
394,56,car,0.687,598,101,616,113,,
394,46,car,0.659,567,115,590,130,,
394,41,car,0.542,741,106,755,116,,
394,59,car,0.523,647,92,661,102,,
395,60,car,0.827,773,173,811,203,,
395,34,car,0.808,234,179,292,212,,
395,39,car,0.805,444,162,488,199,,
395,45,car,0.804,498,174,540,204,,
395,48,car,0.779,446,137,475,157,,
395,58,car,0.764,554,131,580,152,,
395,52,car,0.750,507,122,531,138,,
395,53,car,0.726,743,125,762,141,,
395,46,car,0.677,566,116,589,131,,
395,56,car,0.644,597,102,614,113,,
395,41,car,0.557,741,106,755,116,,
395,59,car,0.376,646,92,660,102,,
396,60,car,0.827,773,173,811,203,,
396,34,car,0.807,234,179,292,212,,
396,39,car,0.805,444,162,488,199,,
396,45,car,0.805,498,174,540,204,,
396,48,car,0.780,446,138,475,157,,
396,58,car,0.763,554,131,580,152,,
396,52,car,0.748,507,122,531,138,,
396,53,car,0.727,743,125,762,141,,
396,46,car,0.678,566,116,589,131,,
396,56,car,0.644,597,102,614,113,,
396,41,car,0.556,741,106,755,116,,
396,59,car,0.377,646,92,660,102,,
397,45,car,0.830,495,175,538,206,,
397,34,car,0.807,229,180,287,214,,
397,39,car,0.789,440,163,485,200,,
397,60,car,0.787,772,171,809,201,,
397,48,car,0.778,443,138,473,157,,
397,58,car,0.745,552,132,579,152,,
397,52,car,0.732,504,122,530,139,,
397,53,car,0.705,743,125,762,140,,
397,46,car,0.681,565,116,587,132,,
397,56,car,0.642,596,102,613,114,,
397,41,car,0.550,741,105,755,116,,
397,59,car,0.325,646,92,659,102,,
398,34,car,0.831,222,181,281,216,,
398,39,car,0.813,437,166,482,202,,
398,58,car,0.806,550,133,579,154,,
398,45,car,0.793,492,177,536,208,,
398,52,car,0.752,503,122,528,140,,
398,48,car,0.743,440,138,471,158,,
398,60,car,0.742,772,170,809,200,,
398,53,car,0.728,743,124,762,140,,
398,46,car,0.703,565,117,587,132,,
398,56,car,0.663,595,103,612,114,,
398,41,car,0.528,741,105,755,116,,
399,34,car,0.850,216,183,276,217,,
399,45,car,0.830,489,179,532,210,,
399,60,car,0.795,770,169,807,199,,
399,58,car,0.789,549,133,578,154,,
399,48,car,0.778,439,138,469,159,,
399,39,car,0.777,434,167,480,203,,
399,52,car,0.758,502,123,527,140,,
399,46,car,0.731,564,117,587,132,,
399,53,car,0.722,743,124,761,140,,
399,56,car,0.632,594,103,611,114,,
399,41,car,0.560,741,105,755,115,,
399,59,car,0.367,643,92,658,102,,
400,34,car,0.825,209,184,270,218,,
400,39,car,0.823,430,169,476,204,,
400,45,car,0.816,486,181,530,212,,
400,58,car,0.794,548,134,576,155,,
400,53,car,0.733,743,124,761,139,,
400,52,car,0.721,501,123,526,140,,
400,46,car,0.710,563,117,585,132,,
400,48,car,0.706,436,139,467,160,,
400,60,car,0.677,770,168,806,198,,
400,56,car,0.646,593,103,610,114,,
400,41,car,0.529,741,105,755,115,,
401,34,car,0.810,203,185,264,220,,
401,39,car,0.804,427,170,474,205,,
401,58,car,0.800,546,134,575,156,,
401,45,car,0.777,482,182,527,213,,
401,48,car,0.744,433,140,465,160,,
401,52,car,0.735,500,123,524,141,,
401,53,car,0.733,743,124,761,139,,
401,60,car,0.722,770,167,804,197,,
401,46,car,0.721,562,118,584,132,,
401,56,car,0.672,592,103,610,115,,
401,41,car,0.579,741,104,755,115,,
401,59,car,0.345,641,92,656,102,,
402,34,car,0.809,203,185,264,220,,
402,39,car,0.804,427,170,474,205,,
402,58,car,0.800,546,134,575,156,,
402,45,car,0.777,482,182,527,213,,
402,48,car,0.744,433,140,465,160,,
402,53,car,0.734,743,124,761,139,,
402,52,car,0.733,500,123,524,141,,
402,46,car,0.722,562,118,584,132,,
402,60,car,0.719,770,167,804,197,,
402,56,car,0.673,592,103,610,115,,
402,41,car,0.579,741,104,755,115,,
402,59,car,0.342,641,92,656,102,,
403,39,car,0.821,423,171,471,208,,
403,60,car,0.789,769,167,803,196,,
403,58,car,0.782,546,135,575,156,,
403,34,car,0.776,197,186,258,221,,
403,45,car,0.767,479,183,524,216,,
403,52,car,0.746,498,123,523,141,,
403,53,car,0.731,742,123,761,139,,
403,48,car,0.709,431,140,462,161,,
403,46,car,0.641,561,118,584,133,,
403,56,car,0.630,592,104,609,115,,
403,41,car,0.572,741,104,755,115,,
403,59,car,0.334,640,92,656,102,,
404,39,car,0.813,420,172,467,209,,
404,60,car,0.802,768,166,802,194,,
404,34,car,0.792,189,188,253,224,,
404,52,car,0.769,496,124,521,142,,
404,45,car,0.752,475,185,521,218,,
404,58,car,0.742,544,135,573,157,,
404,53,car,0.738,742,123,761,138,,
404,46,car,0.696,560,118,583,134,,
404,48,car,0.675,429,141,461,162,,
404,56,car,0.629,591,104,608,115,,
404,41,car,0.552,741,104,755,115,,
404,59,car,0.337,639,92,654,102,,
405,60,car,0.819,767,165,801,193,,
405,34,car,0.819,182,189,246,225,,
405,45,car,0.787,472,187,519,220,,
405,58,car,0.785,543,136,571,157,,
405,39,car,0.769,416,173,465,211,,
405,46,car,0.761,558,119,581,134,,
405,52,car,0.740,495,124,520,142,,
405,53,car,0.723,742,123,760,137,,
405,48,car,0.629,426,142,459,162,,
405,56,car,0.621,590,105,607,116,,
405,41,car,0.554,741,104,755,115,,
405,59,car,0.472,639,92,654,103,,
406,60,car,0.824,767,164,800,192,,
406,34,car,0.824,176,191,240,227,,
406,39,car,0.820,412,175,461,213,,
406,61,car,0.817,160,477,339,613,,
406,46,car,0.794,557,118,580,134,,
406,52,car,0.762,493,125,519,143,,
406,58,car,0.755,542,136,571,158,,
406,45,car,0.755,468,189,518,222,,
406,53,car,0.720,742,122,760,137,,
406,48,car,0.708,424,142,456,163,,
406,56,car,0.586,588,105,606,116,,
406,41,car,0.559,741,104,755,114,,
406,59,car,0.429,639,92,653,103,,
407,60,car,0.822,766,164,799,191,,
407,34,car,0.814,168,192,234,229,,
407,39,car,0.785,407,176,458,215,,
407,58,car,0.771,540,137,569,158,,
407,45,car,0.762,462,188,515,224,,
407,48,car,0.758,421,143,454,164,,
