frame,track_id,class,confidence,x1,y1,x2,y2,speed_kmh,violation
368,35,car,0.834,0,248,56,291,,
368,49,car,0.827,503,145,537,172,,
368,56,car,0.795,553,150,586,173,,
368,52,car,0.783,747,134,769,151,,
368,64,car,0.781,800,203,848,242,,
368,41,car,0.770,346,158,389,185,,
368,70,car,0.722,578,123,603,140,,
368,59,car,0.711,490,127,514,145,,
368,63,car,0.709,535,113,558,128,,
368,42,car,0.651,742,109,756,121,,
368,57,car,0.540,586,108,606,123,,
368,67,car,0.401,617,98,632,108,,
368,29,car,0.286,751,95,766,104,,
369,71,car,0.900,898,392,1018,496,,
369,68,car,0.863,937,295,1017,357,,
369,64,car,0.850,799,201,845,239,,
369,49,car,0.795,501,146,535,173,,
369,41,car,0.781,343,159,386,185,,
369,52,car,0.775,746,133,769,151,,
369,35,car,0.771,0,251,44,291,,
369,59,car,0.732,488,128,512,145,,
369,56,car,0.707,552,151,584,174,,
369,63,car,0.705,534,114,557,129,,
369,70,car,0.685,578,123,602,140,,
369,42,car,0.619,741,109,756,121,,
369,57,car,0.531,585,110,606,123,,
369,67,car,0.467,616,98,632,108,,
369,29,car,0.363,751,95,765,104,,
370,71,car,0.908,895,384,1010,484,,
370,68,car,0.858,935,292,1013,352,,
370,64,car,0.838,798,200,843,237,,
370,49,car,0.799,498,147,533,173,,
370,41,car,0.792,338,160,383,186,,
370,52,car,0.780,746,132,768,150,,
370,35,car,0.765,0,254,32,291,,
370,63,car,0.726,534,114,556,129,,
370,56,car,0.725,550,152,583,175,,
370,59,car,0.700,486,128,511,145,,
370,70,car,0.691,577,124,600,141,,
370,42,car,0.610,741,109,756,120,,
370,57,car,0.582,584,110,605,124,,
370,67,car,0.458,615,98,631,108,,
370,29,car,0.252,751,95,766,104,,
371,41,car,0.820,334,161,379,188,,
371,71,car,0.810,889,375,1003,473,,
371,64,car,0.790,796,198,842,235,,
371,68,car,0.790,931,288,1008,347,,
371,52,car,0.775,746,132,768,149,,
371,56,car,0.768,549,152,581,176,,
371,49,car,0.763,495,147,532,175,,
371,63,car,0.730,533,115,555,130,,
371,70,car,0.726,575,123,600,141,,
371,59,car,0.696,485,129,509,147,,
371,42,car,0.659,741,108,756,120,,
371,57,car,0.541,583,110,604,124,,
371,67,car,0.476,615,98,630,109,,
372,41,car,0.821,334,161,378,188,,
372,71,car,0.810,889,375,1003,473,,
372,64,car,0.792,796,198,842,235,,
372,68,car,0.786,931,288,1008,347,,
372,52,car,0.772,746,132,768,149,,
372,49,car,0.768,495,147,532,175,,
372,56,car,0.767,548,152,581,176,,
372,63,car,0.728,533,115,555,130,,
372,70,car,0.721,575,123,600,141,,
372,59,car,0.690,485,129,509,147,,
372,42,car,0.644,741,108,756,120,,
372,57,car,0.527,583,110,604,124,,
372,67,car,0.474,615,98,630,109,,
373,71,car,0.861,885,368,995,463,,
373,49,car,0.821,493,148,530,176,,
373,68,car,0.811,925,284,1004,343,,
373,41,car,0.805,329,162,375,190,,
373,52,car,0.786,746,132,768,149,,
373,56,car,0.762,546,153,580,178,,
373,64,car,0.744,794,196,840,233,,
373,70,car,0.716,575,124,599,142,,
373,59,car,0.710,483,129,508,147,,
373,63,car,0.681,531,115,554,130,,
373,42,car,0.647,741,108,756,120,,
373,57,car,0.522,582,110,603,124,,
373,67,car,0.393,614,100,630,108,,
374,71,car,0.877,880,360,988,452,,
374,68,car,0.849,924,281,1000,338,,
374,49,car,0.798,491,148,528,176,,
374,64,car,0.798,793,194,839,231,,
374,41,car,0.789,326,162,372,190,,
374,52,car,0.783,746,131,768,149,,
374,56,car,0.732,544,153,579,179,,
374,59,car,0.709,481,129,506,148,,
374,70,car,0.679,573,125,598,142,,
374,42,car,0.672,741,108,756,119,,
374,63,car,0.664,530,116,552,131,,
374,57,car,0.562,582,111,602,124,,
374,67,car,0.477,613,100,629,109,,
374,29,car,0.260,753,95,768,104,,
375,68,car,0.841,923,277,996,333,,
375,64,car,0.828,792,193,837,229,,
375,71,car,0.813,877,352,981,443,,
375,41,car,0.813,322,163,367,191,,
375,49,car,0.800,489,149,526,178,,
375,52,car,0.779,745,131,767,148,,
375,56,car,0.772,542,155,576,180,,
375,59,car,0.724,479,130,505,147,,
375,63,car,0.718,528,116,551,131,,
375,70,car,0.681,573,125,597,142,,
375,42,car,0.666,741,108,756,119,,
375,57,car,0.633,581,110,602,124,,
375,67,car,0.438,612,100,628,109,,
375,29,car,0.342,754,95,767,104,,
376,71,car,0.892,872,345,975,434,,
376,68,car,0.853,919,274,991,328,,
376,64,car,0.852,791,192,835,228,,
376,41,car,0.836,316,163,364,193,,
376,49,car,0.793,488,150,524,179,,
376,56,car,0.784,540,156,575,180,,
376,52,car,0.781,745,131,767,148,,
376,63,car,0.752,527,116,550,132,,
376,59,car,0.711,477,130,503,148,,
376,42,car,0.676,741,108,756,119,,
376,70,car,0.654,572,126,595,143,,
376,57,car,0.632,581,110,600,124,,
376,67,car,0.460,612,101,627,109,,
376,29,car,0.341,755,95,768,103,,
376,72,car,0.305,659,91,674,100,,
377,68,car,0.854,917,271,988,325,,
377,49,car,0.833,485,151,522,180,,
377,71,car,0.800,869,340,968,425,,
377,41,car,0.797,313,165,360,194,,
377,59,car,0.789,475,130,502,149,,
377,52,car,0.771,745,130,767,148,,
377,56,car,0.752,538,157,572,182,,
377,63,car,0.748,526,117,549,132,,
377,64,car,0.745,790,189,833,226,,
377,70,car,0.715,571,126,595,143,,
377,42,car,0.672,741,108,755,119,,
377,57,car,0.614,580,112,600,125,,
377,29,car,0.471,755,94,768,103,,
377,67,car,0.426,611,101,627,110,,
377,72,car,0.377,657,91,672,100,,
378,68,car,0.855,917,271,988,325,,
378,49,car,0.833,485,151,522,180,,
378,41,car,0.796,313,165,360,194,,
378,71,car,0.795,869,339,968,425,,
378,59,car,0.791,475,130,502,149,,
378,52,car,0.770,745,130,767,148,,
378,56,car,0.758,538,157,572,182,,
378,63,car,0.746,526,117,549,132,,
378,64,car,0.744,790,189,833,226,,
378,70,car,0.728,571,126,595,143,,
378,42,car,0.669,741,108,755,119,,
378,57,car,0.628,580,112,600,125,,
378,29,car,0.460,755,94,768,103,,
378,67,car,0.421,611,101,627,110,,
378,72,car,0.384,657,91,672,100,,
379,68,car,0.857,914,267,984,320,,
379,59,car,0.829,474,131,501,150,,
379,41,car,0.825,308,165,356,195,,
379,49,car,0.823,483,151,520,180,,
379,71,car,0.796,865,334,962,416,,
379,52,car,0.772,745,130,767,148,,
379,56,car,0.754,535,158,571,183,,
379,63,car,0.715,524,117,548,132,,
379,70,car,0.678,569,126,595,144,,
379,42,car,0.668,741,107,755,119,,
379,57,car,0.638,579,112,599,125,,
379,64,car,0.608,788,189,832,224,,
379,29,car,0.498,756,94,770,104,,
379,72,car,0.447,656,91,671,100,,
379,67,car,0.409,610,101,626,110,,
379,69,car,0.379,743,93,756,101,,
380,49,car,0.825,480,152,518,182,,
380,71,car,0.824,862,328,957,408,,
380,68,car,0.815,911,264,980,316,,
380,41,car,0.793,303,167,352,196,,
380,59,car,0.790,473,131,498,150,,
380,63,car,0.750,523,117,546,132,,
380,70,car,0.746,568,126,594,144,,
380,52,car,0.745,745,129,766,147,,
380,56,car,0.744,534,160,569,184,,
380,57,car,0.694,578,111,598,126,,
380,42,car,0.655,742,107,755,119,,
380,64,car,0.653,787,186,830,221,,
380,29,car,0.530,756,94,771,104,,
380,67,car,0.452,609,100,625,110,,
380,72,car,0.417,656,91,670,100,,
380,69,car,0.376,744,92,756,101,,
381,49,car,0.820,479,152,516,183,,
381,68,car,0.814,909,261,976,312,,
381,59,car,0.794,470,132,497,150,,
381,70,car,0.776,566,126,593,145,,
381,41,car,0.769,298,167,348,197,,
381,64,car,0.761,785,186,828,220,,
381,52,car,0.757,744,129,766,146,,
381,71,car,0.747,858,324,951,400,,
381,63,car,0.733,523,117,545,133,,
381,56,car,0.733,531,160,566,186,,
381,42,car,0.690,741,107,755,118,,
381,57,car,0.639,577,111,598,126,,
381,29,car,0.514,757,94,771,104,,
381,67,car,0.480,608,101,624,110,,
381,72,car,0.442,655,91,669,101,,
381,69,car,0.288,746,92,757,101,,
382,68,car,0.845,906,258,972,309,,
382,71,car,0.840,855,318,945,394,,
382,41,car,0.827,294,169,344,198,,
382,49,car,0.775,475,153,514,184,,
382,73,car,0.774,1198,648,1279,719,,
382,52,car,0.757,745,128,765,145,,
382,64,car,0.752,784,185,827,219,,
382,70,car,0.740,566,127,592,146,,
382,59,car,0.732,470,133,495,150,,
382,56,car,0.707,528,161,565,187,,
382,63,car,0.702,520,118,544,134,,
382,42,car,0.655,741,107,755,118,,
382,57,car,0.620,576,111,597,126,,
382,67,car,0.542,607,101,623,111,,
382,29,car,0.421,757,94,771,104,,
382,72,car,0.328,655,91,669,101,,
383,73,car,0.876,1182,625,1279,719,,
383,71,car,0.846,852,312,941,387,,
383,68,car,0.837,904,255,969,306,,
383,41,car,0.796,289,169,340,199,,
383,64,car,0.795,783,184,825,217,,
383,49,car,0.770,473,153,511,185,,
383,52,car,0.766,745,129,765,145,,
383,59,car,0.731,465,134,493,151,,
383,56,car,0.719,527,161,563,188,,
383,70,car,0.694,565,127,591,146,,
383,57,car,0.693,575,112,596,127,,
383,42,car,0.651,741,107,755,118,,
383,67,car,0.575,606,100,623,111,,
383,63,car,0.574,519,118,542,134,,
383,29,car,0.460,758,94,771,103,,
383,72,car,0.319,654,91,668,101,,
384,73,car,0.874,1182,625,1279,719,,
384,71,car,0.846,852,312,941,387,,
384,68,car,0.836,904,255,969,306,,
384,41,car,0.796,289,169,340,199,,
384,64,car,0.794,783,184,825,217,,
384,49,car,0.770,473,153,511,185,,
384,52,car,0.766,745,129,765,145,,
384,59,car,0.731,465,134,493,151,,
384,56,car,0.719,527,161,563,188,,
384,70,car,0.693,565,127,591,146,,
384,57,car,0.693,575,112,596,127,,
384,42,car,0.651,741,107,755,118,,
384,67,car,0.574,606,100,623,111,,
384,63,car,0.574,519,118,542,134,,
384,29,car,0.460,758,94,771,103,,
384,72,car,0.318,654,91,668,101,,
385,73,car,0.910,1167,607,1279,719,,
385,68,car,0.844,902,253,966,301,,
385,71,car,0.821,848,309,936,381,,
385,41,car,0.808,283,170,335,201,,
385,49,car,0.807,470,155,510,186,,
385,56,car,0.779,524,162,562,190,,
385,52,car,0.770,744,129,765,144,,
385,64,car,0.721,783,183,824,216,,
385,70,car,0.718,564,128,591,148,,
385,57,car,0.703,575,113,595,127,,
385,59,car,0.670,465,134,492,151,,
385,42,car,0.639,741,107,755,118,,
385,67,car,0.606,605,100,622,111,,
385,63,car,0.604,518,120,542,135,,
385,72,car,0.462,652,91,667,101,,
385,29,car,0.430,758,94,772,103,,
386,73,car,0.909,1151,587,1279,718,,
386,68,car,0.854,900,250,962,298,,
386,41,car,0.836,280,171,331,202,,
386,71,car,0.802,846,303,931,374,,
386,52,car,0.795,744,128,764,144,,
386,64,car,0.793,782,181,822,213,,
386,56,car,0.774,521,164,559,192,,
386,70,car,0.770,563,128,589,148,,
386,49,car,0.761,467,155,508,187,,
386,59,car,0.715,461,134,490,152,,
386,63,car,0.689,517,120,540,135,,
386,42,car,0.633,741,107,755,118,,
386,57,car,0.624,574,114,595,128,,
386,67,car,0.563,604,100,621,111,,
386,72,car,0.496,652,91,667,101,,
386,29,car,0.376,759,94,772,103,,
387,73,car,0.921,1141,568,1279,707,,
387,71,car,0.883,842,299,926,369,,
387,68,car,0.861,897,248,959,294,,
387,41,car,0.829,272,172,326,203,,
387,49,car,0.821,464,158,506,189,,
387,64,car,0.811,780,180,821,213,,
387,56,car,0.804,519,165,557,193,,
387,52,car,0.791,743,128,764,144,,
387,70,car,0.771,561,129,588,148,,
387,59,car,0.743,460,135,488,153,,
387,63,car,0.715,516,119,539,135,,
387,42,car,0.641,741,106,755,117,,
387,57,car,0.590,573,114,594,128,,
387,67,car,0.583,603,101,620,112,,
387,72,car,0.501,652,91,666,101,,
387,29,car,0.385,759,94,772,103,,
388,73,car,0.920,1127,552,1279,686,,
388,71,car,0.889,839,296,922,363,,
388,68,car,0.865,895,245,956,291,,
388,41,car,0.829,269,173,322,204,,
388,64,car,0.827,779,179,819,211,,
388,49,car,0.796,462,158,503,190,,
388,52,car,0.785,743,127,764,143,,
388,56,car,0.754,516,166,554,195,,
388,70,car,0.731,560,129,587,149,,
388,63,car,0.712,515,119,538,136,,
388,59,car,0.704,458,136,487,153,,
388,57,car,0.606,572,114,594,129,,
388,42,car,0.606,741,107,755,117,,
388,67,car,0.584,602,101,619,112,,
388,72,car,0.537,651,92,666,101,,
388,29,car,0.434,760,94,773,103,,
389,73,car,0.925,1116,536,1279,665,,
389,68,car,0.854,893,243,953,288,,
389,41,car,0.835,263,175,317,205,,
389,71,car,0.829,837,294,917,358,,
389,64,car,0.826,777,177,817,210,,
389,49,car,0.776,458,160,501,191,,
389,59,car,0.765,455,137,484,155,,
389,56,car,0.762,513,168,552,196,,
389,52,car,0.744,743,127,764,143,,
389,70,car,0.735,559,129,586,149,,
389,63,car,0.720,513,120,537,136,,
389,57,car,0.706,571,114,592,129,,
389,67,car,0.584,601,102,618,112,,
389,42,car,0.579,741,106,755,117,,
389,29,car,0.383,760,94,772,102,,
389,72,car,0.367,650,92,665,101,,
390,73,car,0.925,1116,536,1279,665,,
390,68,car,0.854,893,243,953,288,,
390,41,car,0.836,263,175,317,205,,
390,71,car,0.830,837,294,917,358,,
390,64,car,0.826,777,177,817,210,,
390,49,car,0.777,458,160,501,191,,
390,59,car,0.764,455,137,484,155,,
390,56,car,0.763,513,168,552,196,,
390,52,car,0.742,743,127,764,143,,
390,70,car,0.734,559,129,586,149,,
390,63,car,0.721,513,120,537,136,,
390,57,car,0.705,571,114,592,129,,
390,67,car,0.579,601,102,618,112,,
390,42,car,0.574,741,106,755,117,,
390,29,car,0.388,760,94,773,102,,
390,72,car,0.365,650,92,665,101,,
391,73,car,0.907,1104,521,1263,646,,
391,68,car,0.863,891,240,950,286,,
391,49,car,0.842,455,160,498,193,,
391,64,car,0.833,776,176,816,208,,
391,41,car,0.830,257,176,312,207,,
391,59,car,0.770,453,137,482,156,,
391,56,car,0.757,511,169,550,197,,
391,70,car,0.747,557,130,585,150,,
391,52,car,0.740,743,127,763,142,,
391,71,car,0.738,835,287,913,352,,
391,63,car,0.736,511,120,536,137,,
391,57,car,0.658,569,115,593,130,,
391,67,car,0.589,600,101,618,112,,
391,42,car,0.551,741,107,755,117,,
391,72,car,0.466,650,92,664,101,,
391,29,car,0.363,760,94,772,102,,
392,73,car,0.910,1095,508,1245,628,,
392,71,car,0.883,832,283,909,347,,
392,68,car,0.864,888,238,947,283,,
392,41,car,0.854,251,177,307,209,,
392,49,car,0.821,452,161,495,194,,
392,59,car,0.806,451,137,481,156,,
392,64,car,0.788,775,176,815,207,,
392,56,car,0.760,508,171,547,199,,
392,52,car,0.742,743,126,763,142,,
392,63,car,0.742,510,120,535,137,,
392,70,car,0.719,557,130,584,150,,
392,57,car,0.628,569,115,592,130,,
392,67,car,0.624,600,101,617,112,,
392,42,car,0.550,741,106,755,116,,
392,72,car,0.403,648,92,663,101,,
392,29,car,0.314,761,94,773,101,,
393,73,car,0.913,1085,495,1230,610,,
393,71,car,0.877,831,279,906,342,,
393,68,car,0.847,886,236,944,280,,
393,41,car,0.830,246,178,302,209,,
393,64,car,0.819,775,174,813,206,,
393,59,car,0.777,449,137,479,156,,
393,49,car,0.770,450,160,493,196,,
393,52,car,0.756,743,126,763,142,,
393,70,car,0.747,556,130,582,151,,
393,56,car,0.744,504,172,545,201,,
393,63,car,0.744,509,120,533,137,,
393,67,car,0.672,599,101,616,113,,
393,57,car,0.638,568,116,591,131,,
393,42,car,0.529,741,106,755,116,,
393,72,car,0.491,647,92,662,102,,
393,29,car,0.251,762,94,773,101,,
394,73,car,0.904,1072,483,1215,594,,
394,71,car,0.866,827,276,902,337,,
394,41,car,0.838,239,179,297,211,,
394,49,car,0.831,447,161,491,197,,
394,68,car,0.822,883,233,941,277,,
394,64,car,0.815,774,174,812,204,,
394,56,car,0.793,502,173,543,203,,
394,70,car,0.790,555,131,581,151,,
394,59,car,0.773,448,137,477,157,,
394,63,car,0.773,507,121,532,138,,
394,52,car,0.751,743,125,762,141,,
394,67,car,0.687,598,101,616,113,,
394,57,car,0.659,567,115,590,130,,
394,42,car,0.542,741,106,755,116,,
394,72,car,0.523,647,92,661,102,,
395,73,car,0.922,1063,471,1202,579,,
395,71,car,0.873,825,272,898,332,,
395,64,car,0.827,773,173,811,203,,
395,68,car,0.814,881,231,939,275,,
395,41,car,0.808,234,179,292,212,,
395,49,car,0.805,444,162,488,199,,
395,56,car,0.804,498,174,540,204,,
395,59,car,0.779,446,137,475,157,,
395,70,car,0.764,554,131,580,152,,
395,63,car,0.750,507,122,531,138,,
395,52,car,0.726,743,125,762,141,,
395,57,car,0.677,566,116,589,131,,
395,67,car,0.644,597,102,614,113,,
395,42,car,0.557,741,106,755,116,,
395,72,car,0.376,646,92,660,102,,
396,73,car,0.922,1063,471,1202,579,,
396,71,car,0.873,825,272,898,332,,
396,64,car,0.827,773,173,811,203,,
396,68,car,0.817,881,231,939,275,,
396,41,car,0.807,234,179,292,212,,
396,49,car,0.805,444,162,488,199,,
396,56,car,0.805,498,174,540,204,,
396,59,car,0.780,446,138,475,157,,
396,70,car,0.763,554,131,580,152,,
396,63,car,0.748,507,122,531,138,,
396,52,car,0.727,743,125,762,141,,
396,57,car,0.678,566,116,589,131,,
396,67,car,0.644,597,102,614,113,,
396,42,car,0.556,741,106,755,116,,
396,72,car,0.377,646,92,660,102,,
397,73,car,0.934,1056,459,1189,565,,
397,68,car,0.860,879,229,936,271,,
397,71,car,0.856,822,269,894,327,,
397,56,car,0.830,495,175,538,206,,
397,41,car,0.807,229,180,287,214,,
397,49,car,0.789,440,163,485,200,,
397,64,car,0.787,772,171,809,201,,
397,59,car,0.778,443,138,473,157,,
397,70,car,0.745,552,132,579,152,,
397,63,car,0.732,504,122,530,139,,
397,52,car,0.705,743,125,762,140,,
397,57,car,0.681,565,116,587,132,,
397,67,car,0.642,596,102,613,114,,
397,42,car,0.550,741,105,755,116,,
397,72,car,0.325,646,92,659,102,,
398,73,car,0.927,1047,448,1176,551,,
398,71,car,0.862,820,265,891,323,,
398,68,car,0.840,878,227,933,269,,
398,41,car,0.831,222,181,281,216,,
398,49,car,0.813,437,166,482,202,,
398,70,car,0.806,550,133,579,154,,
398,56,car,0.793,492,177,536,208,,
398,63,car,0.752,503,122,528,140,,
398,59,car,0.743,440,138,471,158,,
398,64,car,0.742,772,170,809,200,,
398,52,car,0.728,743,124,762,140,,
398,57,car,0.703,565,117,587,132,,
398,67,car,0.663,595,103,612,114,,
398,42,car,0.528,741,105,755,116,,
399,73,car,0.918,1039,437,1165,537,,
399,71,car,0.853,819,262,887,318,,
399,41,car,0.850,216,183,276,217,,
399,56,car,0.830,489,179,532,210,,
399,68,car,0.830,876,225,931,266,,
399,64,car,0.795,770,169,807,199,,
399,70,car,0.789,549,133,578,154,,
399,59,car,0.778,439,138,469,159,,
399,49,car,0.777,434,167,480,203,,
399,63,car,0.758,502,123,527,140,,
399,57,car,0.731,564,117,587,132,,
399,52,car,0.722,743,124,761,140,,
399,74,car,0.716,0,634,191,718,,
399,67,car,0.632,594,103,611,114,,
399,42,car,0.560,741,105,755,115,,
399,72,car,0.367,643,92,658,102,,
400,73,car,0.920,1031,428,1154,524,,
400,71,car,0.873,816,259,884,315,,
400,74,car,0.859,0,601,224,716,,
400,68,car,0.854,873,223,928,264,,
400,41,car,0.825,209,184,270,218,,
400,49,car,0.823,430,169,476,204,,
400,56,car,0.816,486,181,530,212,,
400,70,car,0.794,548,134,576,155,,
400,52,car,0.733,743,124,761,139,,
400,63,car,0.721,501,123,526,140,,
400,57,car,0.710,563,117,585,132,,
400,59,car,0.706,436,139,467,160,,
400,64,car,0.677,770,168,806,198,,
400,67,car,0.646,593,103,610,114,,
400,42,car,0.529,741,105,755,115,,
401,73,car,0.926,1024,418,1143,512,,
401,71,car,0.891,815,256,881,310,,
401,68,car,0.850,872,222,925,261,,
401,41,car,0.810,203,185,264,220,,
401,49,car,0.804,427,170,474,205,,
401,70,car,0.800,546,134,575,156,,
401,56,car,0.777,482,182,527,213,,
401,59,car,0.744,433,140,465,160,,
401,63,car,0.735,500,123,524,141,,
401,52,car,0.733,743,124,761,139,,
401,64,car,0.722,770,167,804,197,,
401,57,car,0.721,562,118,584,132,,
401,67,car,0.672,592,103,610,115,,
401,74,car,0.650,23,571,249,716,,
401,42,car,0.579,741,104,755,115,,
401,72,car,0.345,641,92,656,102,,
402,73,car,0.926,1024,418,1143,512,,
402,71,car,0.891,815,256,881,310,,
402,68,car,0.850,872,222,925,261,,
402,41,car,0.809,203,185,264,220,,
402,49,car,0.804,427,170,474,205,,
402,70,car,0.800,546,134,575,156,,
402,56,car,0.777,482,182,527,213,,
402,59,car,0.744,433,140,465,160,,
402,52,car,0.734,743,124,761,139,,
402,63,car,0.733,500,123,524,141,,
402,57,car,0.722,562,118,584,132,,
402,64,car,0.719,770,167,804,197,,
402,67,car,0.673,592,103,610,115,,
402,74,car,0.649,23,571,249,716,,
402,42,car,0.579,741,104,755,115,,
402,72,car,0.342,641,92,656,102,,
403,73,car,0.918,1017,409,1133,501,,
403,71,car,0.879,812,253,878,307,,
403,49,car,0.821,423,171,471,208,,
403,68,car,0.796,869,220,922,259,,
403,64,car,0.789,769,167,803,196,,
403,70,car,0.782,546,135,575,156,,
403,41,car,0.776,197,186,258,221,,
403,56,car,0.767,479,183,524,216,,
403,63,car,0.746,498,123,523,141,,
403,52,car,0.731,742,123,761,139,,
403,59,car,0.709,431,140,462,161,,
403,57,car,0.641,561,118,584,133,,
403,67,car,0.630,592,104,609,115,,
403,42,car,0.572,741,104,755,115,,
403,72,car,0.334,640,92,656,102,,
404,73,car,0.895,1009,401,1123,490,,
404,49,car,0.813,420,172,467,209,,
404,64,car,0.802,768,166,802,194,,
404,68,car,0.800,867,218,920,257,,
404,41,car,0.792,189,188,253,224,,
404,63,car,0.769,496,124,521,142,,
404,71,car,0.762,810,250,875,303,,
404,56,car,0.752,475,185,521,218,,
404,70,car,0.742,544,135,573,157,,
404,52,car,0.738,742,123,761,138,,
404,57,car,0.696,560,118,583,134,,
404,59,car,0.675,429,141,461,162,,
404,67,car,0.629,591,104,608,115,,
404,42,car,0.552,741,104,755,115,,
404,72,car,0.337,639,92,654,102,,
405,73,car,0.933,1004,393,1114,480,,
405,68,car,0.847,865,215,918,255,,
405,71,car,0.841,808,247,872,299,,
405,64,car,0.819,767,165,801,193,,
405,41,car,0.819,182,189,246,225,,
405,56,car,0.787,472,187,519,220,,
405,70,car,0.785,543,136,571,157,,
405,49,car,0.769,416,173,465,211,,
405,57,car,0.761,558,119,581,134,,
405,63,car,0.740,495,124,520,142,,
405,52,car,0.723,742,123,760,137,,
405,59,car,0.629,426,142,459,162,,
405,67,car,0.621,590,105,607,116,,
405,42,car,0.554,741,104,755,115,,
405,72,car,0.472,639,92,654,103,,
406,73,car,0.915,998,385,1105,470,,
406,71,car,0.856,806,244,869,295,,
406,68,car,0.850,863,214,915,252,,
406,64,car,0.824,767,164,800,192,,
406,41,car,0.824,176,191,240,227,,
406,49,car,0.820,412,175,461,213,,
406,57,car,0.794,557,118,580,134,,
406,63,car,0.762,493,125,519,143,,
406,70,car,0.755,542,136,571,158,,
406,56,car,0.755,468,189,518,222,,
406,52,car,0.720,742,122,760,137,,
406,59,car,0.708,424,142,456,163,,
406,67,car,0.586,588,105,606,116,,
406,42,car,0.559,741,104,755,114,,
406,72,car,0.429,639,92,653,103,,
407,73,car,0.930,991,377,1096,460,,
407,71,car,0.871,805,241,867,292,,
407,68,car,0.845,863,213,913,251,,
407,64,car,0.822,766,164,799,191,,
407,41,car,0.814,168,192,234,229,,
407,49,car,0.785,407,176,458,215,,
407,70,car,0.771,540,137,569,158,,
407,56,car,0.762,462,188,515,224,,
407,59,car,0.758,421,143,454,164,,
407,63,car,0.749,492,125,517,143,,
407,52,car,0.741,741,122,760,137,,
407,57,car,0.738,557,119,580,135,,
407,42,car,0.588,741,104,755,114,,
407,67,car,0.570,587,105,605,116,,
407,72,car,0.411,638,92,652,103,,
408,73,car,0.930,991,377,1096,460,,
408,71,car,0.873,805,241,867,292,,
408,68,car,0.846,863,213,913,251,,
408,64,car,0.821,766,164,799,191,,
408,41,car,0.815,168,192,234,229,,
408,49,car,0.783,407,176,458,215,,
408,70,car,0.767,540,137,569,158,,
408,59,car,0.761,421,143,454,164,,
408,56,car,0.761,462,188,515,224,,
408,63,car,0.746,492,125,517,143,,
408,57,car,0.744,557,119,580,135,,
408,52,car,0.733,741,122,760,137,,
408,42,car,0.589,741,104,755,114,,
408,67,car,0.567,587,105,605,116,,
408,72,car,0.413,638,92,652,103,,
409,73,car,0.919,986,369,1088,451,,
409,71,car,0.871,803,240,864,288,,
409,68,car,0.862,862,211,911,248,,
409,41,car,0.845,160,194,227,231,,
409,64,car,0.829,766,163,799,190,,
409,49,car,0.822,404,177,455,217,,
409,74,car,0.797,213,441,373,564,,
409,63,car,0.777,490,125,516,143,,
409,70,car,0.773,539,137,568,159,,
409,59,car,0.768,419,143,452,164,,
409,52,car,0.758,741,122,760,136,,
409,56,car,0.754,457,188,513,227,,
409,57,car,0.737,556,119,579,135,,
409,67,car,0.575,587,105,604,117,,
409,42,car,0.495,741,104,755,114,,
409,72,car,0.392,635,93,652,103,,
410,73,car,0.903,980,362,1080,442,,
410,68,car,0.861,859,209,908,246,,
410,71,car,0.847,801,237,861,285,,
410,49,car,0.837,399,179,451,219,,
410,64,car,0.834,765,162,797,189,,
410,56,car,0.819,455,194,504,230,,
410,41,car,0.801,152,195,220,233,,
410,57,car,0.791,555,119,578,136,,
410,70,car,0.784,536,138,566,160,,
410,52,car,0.760,742,121,760,136,,
410,63,car,0.753,488,126,515,144,,
410,59,car,0.743,417,144,449,165,,
410,74,car,0.743,236,425,388,541,,
410,67,car,0.640,586,106,604,117,,
410,42,car,0.470,741,104,755,114,,
410,72,car,0.357,633,93,651,103,,
411,73,car,0.884,975,356,1072,434,,
411,71,car,0.858,800,234,859,282,,
411,64,car,0.841,764,161,796,188,,
411,41,car,0.835,145,196,214,235,,
411,68,car,0.825,857,207,906,244,,
411,49,car,0.806,395,180,448,220,,
411,56,car,0.783,450,196,501,232,,
411,63,car,0.774,487,127,514,144,,
411,57,car,0.767,553,120,576,136,,
411,70,car,0.767,535,138,565,161,,
411,59,car,0.765,413,144,447,166,,
411,52,car,0.746,741,121,760,135,,
411,74,truck,0.613,257,411,403,522,,
411,67,car,0.606,585,106,603,117,,
411,72,car,0.481,633,93,650,104,,
411,42,car,0.448,741,104,755,113,,
412,73,car,0.890,969,351,1065,426,,
412,71,car,0.856,799,232,856,279,,
412,49,car,0.835,390,182,445,222,,
412,64,car,0.834,763,161,795,187,,
412,68,car,0.830,856,203,904,242,,
412,41,car,0.821,138,199,207,236,,
412,56,car,0.813,445,198,497,235,,
412,63,car,0.770,485,127,512,145,,
412,52,car,0.756,741,121,759,135,,
412,70,car,0.745,534,138,564,162,,
412,59,car,0.741,411,145,445,166,,
412,57,car,0.680,552,121,576,136,,
412,74,truck,0.658,278,397,416,504,,
412,67,car,0.627,584,106,602,118,,
412,42,car,0.451,742,103,755,113,,
412,72,car,0.418,633,93,649,104,,
413,73,car,0.899,961,344,1058,418,,
413,71,car,0.855,798,229,854,276,,
413,68,car,0.850,854,201,902,240,,
413,56,car,0.827,441,200,494,237,,
413,41,car,0.826,129,200,200,238,,
413,49,car,0.822,386,184,440,224,,
413,64,car,0.812,762,159,794,185,,
413,70,car,0.765,532,140,563,162,,
